,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state,ev
8525,zeOJYl5UW4D5u3Vcj6QAoA,toronto,43.64699810000001,-79.5131954,Azarias,M8X 1C4,63,4.5,ON,0.003612695535355987
8526,8YpjCNG6tiDLCJsm53-xZQ,toronto,43.77529000000001,-79.346936,Freshly Squeezed,M2J 5A7,3,3.5,ON,8.793176222162089e-05
8527,51lFCPpAZz4t7-BrpLHf5g,toronto,43.707446600000004,-79.30296609999998,Henry's Chicken,M4B 1N4,11,4.0,ON,0.0004329570420036805
8528,KvbvfyI82dJMgo0NZgDgLg,toronto,43.677642999999996,-79.4070475,The Corner House Restaurant,M4V 1B8,86,4.0,ON,0.011786762796342585
8529,ZekRYrQz3zatQeHpkiwW_w,toronto,43.669346999999995,-79.3860446,Pizzaiolo,M4Y 2B6,23,3.0,ON,0.0024303184969201963
8530,rDY-L_Jk2e3yHJn_jko69g,toronto,43.700427399999995,-79.2961132,The Night Baker,M4B 1B3,4,5.0,ON,4.433054975291951e-06
8531,Gf8Fuw6C1McAxxP40_WNgQ,toronto,43.649517100000004,-79.37963549999998,Druxy's Famous Deli,M5H 3Y2,10,2.5,ON,0.00014206744426184612
8532,doK6H6hraPaVM6X5QE6d7Q,toronto,43.650291100000004,-79.3839517,Bluenose Lobster,M5H 3K6,13,3.0,ON,0.0009146911629604645
8533,Z0GwYnzuKoJRCtjKAmOuPg,toronto,43.665397799999994,-79.38078349999998,Glad Day Bookshop,M4Y 2C6,12,4.5,ON,0.0008545191328081517
8534,N_2yEZ41g9zDW_gWArFiHw,toronto,43.647419703999994,-79.3902875133,Sweet Jesus,M5H 1X9,635,3.0,ON,0.04499441254897192
8535,iKMLsX1Je7P3wAOEc9scDg,toronto,43.65003170000001,-79.37380019999998,Origin,M5C 1G6,193,3.5,ON,0.016303047443351638
8536,bsGVvCtj8i2xGl15XX8Dxw,toronto,43.646085299999996,-79.3910924,z-teca,M5V 1J5,53,2.5,ON,0.004142605032695995
8537,uNjoyF_qlLqOSEEYVpTkLg,toronto,43.6529859,-79.39899009999998,Noble Seafood,M5T 2E7,69,3.5,ON,0.004590323253299863
8538,xyCDuLRuVRH5HBMzVEuYrw,toronto,43.67109779999999,-79.38606300000002,Nutrition House Hudson Bay Center,M4W 1A8,3,3.5,ON,0.0003097030829741634
8539,24rMzdpKbBdgFCPpMye5KA,toronto,43.644935499999995,-79.386151,Pumpernickel's Deli,M5V 3K2,5,2.0,ON,9.629200336367199e-05
8540,hFTr6Zi0smtF24xgGCJoEg,toronto,43.661975899999995,-79.3669642,Oh Boy Burger Market,M5A 2G5,19,2.5,ON,0.000664037562594108
8541,Vl8PYZKd26DHGSi5rNo5SQ,toronto,43.6694469,-79.3922208,Starbucks,M5S 2W7,4,4.0,ON,0.0009071915732018829
8542,I6-vbrCv8eY-ThUn8viopA,toronto,43.64750120000001,-79.4031181,Herbie's Herbs,M5V 2B5,7,3.5,ON,0.0012056164262147164
8543,Ib-WbHVHp_e1PZnU0P6JfQ,toronto,43.653318299999995,-79.3947562,King Crab Seafood Restaurant,M5T 1G6,11,3.0,ON,0.0005124263151640948
8544,z2FpSjUPaIdJirVawTdMQA,toronto,43.6462547,-79.41969350000002,Paramour Restaurant,M6J 2Z4,6,4.0,ON,0.0004852763041215448
8545,Qqrb_PDR4Iw2nIvWhhc95Q,toronto,43.65062260000001,-79.3586118,Maisonette,M5A 3C4,3,4.5,ON,0.0003808610281168713
8546,Jkjq2-DybUZdF0RWY8_cZg,toronto,43.66091779999999,-79.3825773,Hangry Burger,M5B 1T3,19,3.5,ON,0.0016276630910141364
8547,Cu9fWbuFQKwVY13Spe5FiA,toronto,43.6509609,-79.3793339,Oriental Gourmet House,M5H 1Y4,9,3.5,ON,0.0006259029665803169
8548,JLTxzBEW4IrhraaonG-vUw,toronto,43.648526000000004,-79.397498,Nohohon Tea - Queen West,M5V 2A9,122,4.0,ON,0.014715187889938123
8549,yVmQAAYK6vFxtA26HZHWGw,toronto,43.6882286,-79.2939999,St Clair Ice Cream,M4C 5C8,16,4.5,ON,0.0008960287187850814
8550,3ViZTK4gYnsDdgAKocCLrg,toronto,43.7035275,-79.4141175,Crosstown Zen Sushi,M5N 1A5,18,3.5,ON,0.00029683669533218617
8551,vZyF3o30_m_-Pp5u0DkLoQ,toronto,43.654679555,-79.42187391,Starving Artist,M6G 1C8,89,3.5,ON,0.0053259108533146105
8552,GD99qIgZ-QeIY4thevw9Iw,toronto,43.6676864,-79.38859690000002,Avocado,M5S 2B3,14,3.5,ON,0.002137743085778487
8553,OAMF8Dlk8OwfGG_1HP2ZRw,toronto,43.6642528083,-79.3844366446,The Fry,M4Y 1Y8,44,3.5,ON,0.004299174108665017
8554,t8CiqHCgnGUVGRrn1QCvzQ,toronto,43.64146820000001,-79.4216844,Recess Diner,M6J 3C2,23,2.0,ON,0.0002220147120879396
8555,EXXz3TFM_KvYsifHYQrGcw,toronto,43.65909396560001,-79.3490943069,Empire by bullet,M4M 1H2,9,4.0,ON,0.001029071490836986
8556,HIZvuAcqHuig61aByOJ5Tw,toronto,43.6841359405,-79.365234375,Evergreen Brick Works Farmers' Market,M4W 3X8,32,4.0,ON,0.004754792819038931
8557,iZ_Hdpxqwt3-c6349wXhuA,toronto,43.664165999999994,-79.41516999999997,Jin Dal Lae,M6G 1L1,30,4.5,ON,0.0016634533246972418
8558,SirdHmqK0LDKDQvJBYVLsA,toronto,43.6554165,-79.4129672,College Street Bar,M6G 1B3,37,3.0,ON,0.0025306902624816956
8559,IWGS0FIr9RsrbK_cuqCYYw,toronto,43.664685799999994,-79.41378470000002,Ka Chi,M6G 1K7,76,3.5,ON,0.007887308531092886
8560,WA7sC64kCRstywm2EgZXEw,toronto,43.708364,-79.342651,Pasha Authentic Turkish Cuisine,M4H 1C4,83,4.0,ON,0.0032359210170935064
8561,aSS3LFkiXj2iRS_NQADG4w,toronto,43.6722162,-79.32144670000002,BJ Supermarket,M4L 1Z9,18,4.0,ON,0.001716094582875446
8562,wqHpFkcZmOD8A9eNVRFLNg,toronto,43.6531768,-79.4003352,The Last Temptation,M5T 2J7,56,3.0,ON,0.0038510353053249156
8563,KEvl2r4m691-ihUnCw_ZVA,toronto,43.5986956,-79.5439475,South Shore Bar and Grill,M8W 3T5,8,3.0,ON,0.0005498895563022646
8564,eW6_05mOgBaqX4OD2oWC_g,toronto,43.6665342,-79.3688511,Merryberry,M4X 1P7,55,4.5,ON,0.006872086190990896
8565,QyOX8xqlG1iXxl60kN6s9A,toronto,43.7074042,-79.39571459999998,SushiO,M4P 2Y3,22,3.0,ON,0.0017088614955163561
8566,2QCZyAOB6xXKCdyFPvXXmw,toronto,43.6693372,-79.3040812,Moo Milk Bar,M4L 1H5,53,4.0,ON,0.004176066663439598
8567,t3SJmq6BAtypKlokPiY0yA,toronto,43.6397413,-79.41616529999997,The Perfect Scoop,M6K 3S2,4,4.5,ON,0.00044868935437298674
8568,0a2O150ytxrDjDzXNfRWkA,toronto,43.641234600000004,-79.3773697,Miku,M5J 2R8,549,4.0,ON,0.05578197793605279
8569,P_zp8-eelxmMMpCXiVXnTg,toronto,43.6641943,-79.32648409999999,Altitude Baking,M4L 1C5,10,3.0,ON,0.0011885763854318178
8570,NqOmAGGEed-W4eXWlMd0Bw,toronto,43.6605876,-79.3829796,Taco Bell,M5B 1L2,6,2.5,ON,0.00029496707544683973
8571,7DiGCzG9-Om3trB5iJYcjw,toronto,43.6527742,-79.3993997,Kim Vietnamese Restaurant,M5T 1H3,37,4.0,ON,0.0030857920712218352
8572,EqklwVjVvlXAx15-Xeh5EA,toronto,43.67247687720001,-79.3204735908,Flying Pony,M4L 2A1,21,4.0,ON,0.0012520391968983947
8573,rI5hRP-34EleLRJWfapK5w,toronto,43.7547555,-79.3499924,Matsu Japanese and Thai,M3B 1Y5,27,2.5,ON,0.0027948877965720447
8574,EyxQNX6e5V6ggOWnvQyqWg,toronto,43.6483455547,-79.3977569285,Butter Avenue,M5V 2A9,142,4.0,ON,0.013984593588746257
8575,wNWWTVl6kCQJdDuHbx2dYw,toronto,43.62294910000001,-79.4812728,Humber Bay Park East,M8V,7,4.5,ON,0.001574986408154612
8576,9nUklxR2t7ks8QZCnMvW6A,toronto,43.6019422,-79.50116379999999,Halibut House,M8V 1H7,9,3.5,ON,0.00022924929645201655
8577,kstK3o4ZLOEsWyy_vPVQrg,toronto,43.6839915,-79.3467715,Steady's Jamaican Home Cooking,M4K 3T6,12,4.0,ON,0.00039605835759777845
8578,SitCGPChCqlHO3bfn4GKLA,toronto,43.691835824399995,-79.2644844511,The Birchcliff,M1N 1S5,9,3.0,ON,0.0005906908540118078
8579,ESuSLeXtEnEf1zs8WiW-Tg,toronto,43.662600399999995,-79.4237255,Gau Indian Village,M6G 1M2,3,3.5,ON,8.564747459491895e-05
8580,1pXyaPUXMqZyxW1Ew7BLUg,toronto,43.6366084,-79.3973546,Guirei Japanese Restaurant,M5V 3M3,56,3.0,ON,0.0033073447875427106
8581,XmgdFa3G_CZVfjtQEJMZfQ,toronto,43.6572066092,-79.4042482642,Caplansky's Delicatessen,M5T 1S6,413,3.5,ON,0.031312100352138716
8582,j_hB9Gt3VMJAbA2JyvyFjw,toronto,43.6685826,-79.3857446,Wish,M4Y 1R9,215,3.0,ON,0.013714161024556483
8583,vT6VZcMVi-lxYYn9Hh7Vhg,toronto,43.7637875803,-79.4111537933,Mr Tonkatsu,M2N,13,4.0,ON,0.0006133392811869399
8584,JVK8szNDoy9MNiYSz_MiAA,toronto,43.777341751099996,-79.4147185756,Annvita English Tea Room,M2N,64,3.0,ON,0.003483076019274315
8585,bPDfUbhr5Jab_fPTNTn9oQ,toronto,43.654051,-79.371702,Jal Gua Cafe,M5A 1S2,3,5.0,ON,6.218011445003604e-05
8586,Xk6WxhdgJFCrp6vDiHAjsg,toronto,43.8371148,-79.2489079,New Spiceland Super Market,M1V 5P6,6,3.5,ON,0.0009338154056629535
8587,a8PzL5rUpCa8MiQEuLZaOQ,toronto,43.705873115799996,-79.311500847,Panda House,M4B 1M6,10,4.0,ON,0.00048512445973630054
8588,KENynjpbyq33DjGWXOip2Q,toronto,43.7627677917,-79.49141693119998,Pizza Nova,M3J,7,4.0,ON,0.00039090862735149777
8589,j1yBqI57HIyVP_e1N374cQ,toronto,43.6508134,-79.4133863,The Hoof Cafe,M6J 1W2,72,4.5,ON,0.01264880833750705
8590,hQeS3VtQD7UDzl-qvW_AfQ,toronto,43.6150852,-79.48836209999997,Pearl Sushi,M8V 1B7,27,3.5,ON,0.0006506127305356255
8591,yhUzMGe0zXJhdXa5eRyY-g,toronto,43.6638607,-79.41825159999998,The Manna,M6G 1L4,15,4.5,ON,0.0018558537184366862
8592,WRkyYsX0h1_PJxyu3TS8ZA,toronto,43.64958220000001,-79.4256294,Cantina,M6J 1X7,8,4.0,ON,5.6104277904492404e-05
8593,ZS3l1Q7InA5h4R8nMcFRwg,toronto,43.6455613,-79.4113521,Noce Restaurant,M6J 1G5,48,4.0,ON,0.004699705458963562
8594,5By2_wEFEzCO1-34AdJxGg,toronto,43.6641646,-79.4162283,Korea House,M6G 1L2,40,3.0,ON,0.0023771216053190486
8595,SnRJ97wHYu9An11uzXhIeQ,toronto,43.6546147834,-79.4594764709,Lunch Box,M6P 1B2,42,3.0,ON,0.0027978108552271976
8596,KlLivbkatzoYKelYI-E-AA,toronto,43.665070326999995,-79.385549616,Segovia Restaurant,M4Y 1W5,26,4.0,ON,0.0024553419368331503
8597,9xdVIIzHp12Zrox5aFaaHA,toronto,43.64870560000001,-79.4498592,Pizzeria Defina,M6R 2M6,109,4.0,ON,0.008590079983063442
8598,m9I_bnvcXpNrwAx6oViZng,toronto,43.7550609,-79.4407818,Wakame Sushi,M3H 2S4,83,3.0,ON,0.003883815385384252
8599,X2I47eENvYeVL6QlzAZ0wA,toronto,43.7728471,-79.4141058,Hey Noodles,M2N 0E3,17,4.0,ON,0.0006962511524986383
8600,8bskEwLJsPe2X3Avixab-Q,toronto,43.663505900000004,-79.3199295,Rorschach Brewing Company,M4L 1A8,27,4.0,ON,0.0032622474039833483
8601,8qGgnVx8GM6-xra7_Ijzzw,toronto,43.642509999999994,-79.387038,Hogtown Smoke,M5V 2T6,22,3.0,ON,0.0035495114091653236
8602,BcK6nlLOs0RC3hxeVLaNdg,toronto,43.677395600000004,-79.351462,Brigantino's,M4K 1P1,15,4.5,ON,0.00048720055305410937
8603,uCDVOidGLpD-Q7_y82nx2g,toronto,43.6625933,-79.423443,Mexitaco,M6G 1M2,66,3.5,ON,0.004836077061169636
8604,VrftSduLIducNfEzITOL5A,toronto,43.671755299999994,-79.3234769,New Haandi 2000,M4L 1Z5,30,3.0,ON,0.0010014362574669274
8605,wuZcVcG2EJHQIEKEbLFRwQ,toronto,43.6530612,-79.4279396,The Abbey Pub & Steak House,M6H 1A6,13,2.0,ON,0.0009509323705671873
8606,O9O0tmaFq4_n4jEENEc1NQ,toronto,43.67432737,-79.4095422898,First and Last,M5R 1L8,23,4.0,ON,0.0015247200842395429
8607,uPJvuF2lE_1GWiuHvlRBEA,toronto,43.6453598,-79.41238179999998,White Squirrel Coffee Shop,M6J 1G5,93,4.0,ON,0.014532116966918465
8608,YiqMMUXr3GwswdVnlgGUKg,toronto,43.76895579999999,-79.18576180000002,Shoeless Joe's Sports Grill - Morningside,M1E 3E6,19,3.0,ON,0.0007592404109286556
8609,t5uxQVxvbyeM9y7DON7hOQ,toronto,43.7836647,-79.16927659999998,Amigos,M1C 1K5,4,4.0,ON,0.00014473433422584938
8610,7PK9PIdWdPtAp0gB31hO7Q,toronto,43.6514284,-79.379285,Sunset Grill,M5H 3W4,112,3.5,ON,0.0064547768928828455
8611,FZ67u0gpFwM9i0NFTLmqyQ,toronto,43.6289467,-79.3944199,The Arepa Republic,M5V,6,4.5,ON,0.0002611867192806999
8612,ILRX01PABfQswTYpJFowTg,toronto,43.662144,-79.33476429999997,Eadrey Foods,M4M 1K9,12,4.5,ON,0.0014623352007043181
8613,XnNKFv5xqdPd9K1aAW-uUQ,toronto,43.664598299999994,-79.4131203,Hancook Cheese Dakgalbi,M6G 1K6,41,4.0,ON,0.0030276066049275867
8614,_HePiPCk9tmgezshWwZGOw,toronto,43.6642026554,-79.4151029637,Regal Garden,M6G 1M1,23,4.0,ON,0.00204645836569278
8615,hLThl4NxoJmHadtb6vLNsw,toronto,43.6702833,-79.38968129999998,Pangaea Restaurant,M5R 3P5,70,3.5,ON,0.008541575655980085
8616,lDkKSL4AT2faZwClvCvLnw,toronto,43.6621695,-79.3773938,Golden Diner Family Restaurant,M5B 1M1,29,3.5,ON,0.0019034686039884794
8617,KwwbRKtKO8BLQn5nPSpkZw,toronto,43.6469804739,-79.37725127,Tim Horton's,M5E 1G4,29,3.5,ON,0.0006779616492289174
8618,zbFtY82_ummK4amkT-M04Q,toronto,43.8092494104,-79.2901090533,Jacky's Seafood Restaurant,M1V 1R4,5,1.0,ON,0.00043250757881640247
8619,Tp1vNJZ7CHlo4i9AMbBwYQ,toronto,43.6785087585,-79.347038269,Healthy Planet Danforth,M4K 1R1,23,2.5,ON,0.0007301739554628733
8620,X4rqmQMJcpY4EajFAFTSlw,toronto,43.6836301,-79.4184688,Pizza Del Arte,M5P 3G9,19,3.5,ON,0.0005183187426888984
8621,mCNzKFTukMYHkZVRMXIIyw,toronto,43.66544879999999,-79.4092323,Sushi On Bloor,M5S 1Y4,114,4.0,ON,0.006609830539349995
8622,3qTSOuJ-ZyU1L7o62KHSIg,toronto,43.6633353362,-79.3304189287,Gio Rana's Really Really Nice Restaurant,M4M 1L7,176,4.0,ON,0.019791370741027953
8623,C6vH0qzmcerMkiJy3VO9qA,toronto,43.6500952,-79.3848513,Estiatorio VOLOS,M5H 2L3,260,4.0,ON,0.02335938166718362
8624,6u-x45q0ETB7SQTAAuKSHw,toronto,43.6777658,-79.3517738,Astoria Shish Kebob House,M4K 1P3,160,3.0,ON,0.010691098357896054
8625,WJ3QwG9YKvkVkAy-CgZy4g,toronto,43.649418299999994,-79.39195600000002,The Beverley,M5V 2A4,41,3.5,ON,0.0020604610421643436
8626,m2WXjeA959-YC1MzzA0APg,toronto,43.644935499999995,-79.386151,Freshwest Grill,M5V,9,3.0,ON,0.0006208042781101403
8627,yLLiYvu1gT7JBIg-YSow1w,toronto,43.6526434766,-79.3800217768,Teavana,M5B 2H1,5,4.0,ON,0.00034143972709387845
8628,K3NW8TEu4QRQvFvHer8v4A,toronto,43.6751157,-79.3961142,Joso's,M5R 1J2,131,4.5,ON,0.009368439011711067
8629,U_jPOTd-Z5KATbTYnDeNxg,toronto,43.6630940441,-79.3840069721,Burrito Bandidos,M4Y 1A8,98,4.0,ON,0.009728515491019616
8630,flFIc2rbWQ9h0HW6-djpFw,toronto,43.665846200000004,-79.4085205,Victory Cafe,M5S 1X5,12,3.0,ON,0.0002838344884567681
8631,rGZtr_ZfOVfmj9aTLV11Rw,toronto,43.730173,-79.418561,Harvey's,M5M 3Z3,8,3.0,ON,0.0
8632,FjAfmg6QzXRGEFx8yJ8q7w,toronto,43.6497292,-79.42936359999999,Sunset Grill,M6J 1Y5,22,3.0,ON,0.0010070285864791366
8633,drrTCw8cVmda9BZ5HjEiOQ,toronto,43.822345,-79.299582,Gourmet Paradise Sichuan Style,M1V 5N1,6,3.0,ON,0.0018383510837976852
8634,IFSpBHfexPosFGzsA9rTTQ,toronto,43.65683387560001,-79.4061757086,Domino's,M5T 1S8,5,1.5,ON,0.00021329071513901334
8635,x3XmzWJUMEPLAvugNqIYQA,toronto,43.648494799999995,-79.52896559999998,Paul & Sandy's Real Barbecue Co,M9A,78,4.0,ON,0.0033905555986750986
8636,StWSgLnWkuSocMbMcwEQkw,toronto,43.672546000000004,-79.2880978,Chef Jenny G's Fish & Chips,M4E 1H2,3,4.5,ON,1.0365185532944844e-05
8637,rkF_WvWIHqM1TfYtoPTvNw,toronto,43.7091119,-79.39855279999998,Sushi Rock,M4P 2C8,77,3.0,ON,0.003228608073169706
8638,hrrPxT846kLGs7ehEtLmRg,toronto,43.665363899999996,-79.3681704,Salt and Tobacco,M4X 1P3,31,4.5,ON,0.0029964464847290592
8639,5R0kCSZkk_005LvnIONJbw,toronto,43.642621999999996,-79.42585059999998,Crêpe & Co.,M6J 1J6,16,3.5,ON,0.0019211014253812352
8640,ORyR5StmKX5HjvFEV1oBXQ,toronto,43.718715700000004,-79.45631230000002,Red Lobster,M6A 2T3,37,2.5,ON,0.001364813449423152
8641,6rTfCrx1653GH7sMS2G7KQ,toronto,43.66638320000001,-79.3165575,Sleepy Baker,M4L 3A8,11,4.0,ON,0.0008216515855450932
8642,o6Yor6ofIw2TqM3mN28Kzg,toronto,43.6637372,-79.4169128,Tacos El Asador,M6G 1L2,255,4.0,ON,0.02005410576791356
8643,9rvHyIYuQdVbqglQ9EYZQQ,toronto,43.6514280243,-79.3841546981,Steve's Catering,M5H,5,4.5,ON,4.3184591488293415e-05
8644,sjLhUww_Jj_GnM8n2EP2Jg,toronto,43.6969159,-79.4635058,California Burger & Grill,M6E 2T5,5,4.0,ON,1.4798333734794514e-05
8645,h_RvuNomIG_DB5JyAyEsdw,toronto,43.656991021,-79.3997979909,Chinese Northern Flavour Restaurant,M5T,3,3.5,ON,0.00030785596991603003
8646,BmFStvt6hs77XmYR7zmHtQ,toronto,43.6505593,-79.3776407,Touch,M5C 1J4,15,2.5,ON,0.0008418779145609602
8647,l2J-R5MjzFTgj06dkSoyQg,toronto,43.7029221,-79.3881881,Meow Cat Cafe,M4S 2M6,34,2.5,ON,0.002548788086234118
8648,d_Go5TsiFMIRtCE6XS8Sjw,toronto,43.6512011,-79.4507834,The Westerly,M6R 2N1,80,4.0,ON,0.005538851184529757
8649,myJ6pgIhN42EQh2sAVXKoQ,toronto,43.6462338,-79.408856,Toma Burger Addiction,M6J 1E8,117,4.0,ON,0.0071481724416703205
8650,Dkx_UjNhbXB-P0oyKqbTPA,toronto,43.658288899999995,-79.3998991,Clubhouse Sandwich Shop,M5S 2G7,89,4.0,ON,0.007507195802018474
8651,38yD8L0Ersu3Z_ZZZsOEXw,toronto,43.653971899999995,-79.4001153,International Herbs,M5T 2J8,3,4.0,ON,7.085052825784268e-05
8652,y1Er-SodAde9QZIcgFf45g,toronto,43.7343668,-79.4044224,Blackod Steak and Fish House,M4N 2N3,7,2.0,ON,4.3017598240429456e-05
8653,uyAi44fQc9AOxLR4AQe9Qg,toronto,43.6591815,-79.3480302,Ambiance Chocolat,M4M 1H3,15,4.5,ON,0.0024592772826423108
8654,ZOyBejO3lpOTx5CKQuyr_g,toronto,43.7961479,-79.41917590000001,LOL Grill & Bar,M2M 3X7,18,2.0,ON,0.00024655286626995137
8655,z2bijWtmfbfKu4Va_iX6-Q,toronto,43.7580380365,-79.2275059596,Habiba,M1H 1B3,4,4.0,ON,0.0001383096129560127
8656,sohj__6c4zoKbJjnAkG10A,toronto,43.66207960000001,-79.3345068,Hanoi 3 Seasons,M4M 1K9,55,3.5,ON,0.0045215451333725275
8657,N-cHjphzli3QGGiSosfLgg,toronto,43.7619966,-79.4086976,Oxygen Restaurant & Lounge,M2N 2Z8,9,2.5,ON,0.00011765428990850414
8658,D_Hwxo6zhVHJTtOGJ7pGhw,toronto,43.66544879999999,-79.4092323,Yaki Kushi Bar,M5S 1Y4,12,4.5,ON,0.0015166292142791882
8659,uu2v0GUj3D7pXDLiRnmZwA,toronto,43.666689970600004,-79.4016693968,New York Fries,M5S 3B9,3,4.5,ON,1.1790242482929373e-05
8660,cUxsG0rgpE18dMyvyw8Gdg,toronto,43.726654421800006,-79.4516359374,Moxie's Grill & Bar,M6A 3A1,87,3.0,ON,0.005146138863999467
8661,h28ZxheMQdpqHcAw_ge6gw,toronto,43.6415699999,-79.42181993279999,Bacchanal,M6J 3S7,24,4.0,ON,0.0019446415155926924
8662,tg2f6RBsi3memqM-Yb2gUg,toronto,43.729288367799995,-79.43230606,Ba-Li Laffa,M6A 2C7,4,2.5,ON,3.101982278667318e-06
8663,KIs5vcQLVExjxtEOBNkXdA,toronto,43.6671049,-79.3857213,The Boil Bar,M4Y 2A6,47,3.5,ON,0.002901510803963252
8664,_xLVCywmFiMdppYRN6fC8A,toronto,43.659281874899996,-79.3487858408,Ruby Eats,M4M 1H2,13,3.5,ON,0.003889305027833588
8665,Hza5nxnDz-MEnCG-Im6-Nw,toronto,43.653222899999996,-79.4519268,Gloria Espresso Bar & Cafe,M6R 2N5,23,4.5,ON,0.0008685710747518042
8666,ZtEdhtbmBEoZN--g2h2mxA,toronto,43.6485663308,-79.3824895541,Greenleafs,M5X 1A7,14,3.5,ON,0.0011544603977275063
8667,_zV-v1iMDIs4bjVuN_fL5A,toronto,43.7026639424,-79.3971902198,Saladishes,M4S 1P8,5,4.5,ON,0.0003937611494773654
8668,-KqJjXDhqq6Ah5cMiF-sug,toronto,43.7748502,-79.41326670000002,Sharetea,M2N 7A2,51,4.0,ON,0.0029137578196382187
8669,W-KmScGqJ8tABuhqtAG05Q,toronto,43.6511518,-79.37578520000002,XO Bisous,M5C 3E4,15,4.5,ON,0.0018640753825329105
8670,qHd3cx8TRj5-VXIUJY-rLQ,toronto,43.650065500000004,-79.37462,M&M Meat Shops,M5C 2V8,3,2.5,ON,0.0005652541055982764
8671,P8chWEino6rrzPtIdB0XnA,toronto,43.644935499999995,-79.386151,Manchu Wok,M5V 3K2,4,2.5,ON,1.9619887071576018e-05
8672,dPWgvF0SjDRTd2r3hYDTWQ,toronto,43.6590524,-79.34938840000002,Appetite,M4M 1H2,8,3.0,ON,0.0004669813220598257
8673,Gb0aWCdd39TmImy2ZTlwUw,toronto,43.6544131379,-79.4231388408,Phil's Original BBQ,M6H 1A2,47,3.0,ON,0.0025588140963257516
8674,j08aXohDH3rlNZH_uoZPrg,toronto,43.801193700000006,-79.1985036,World Famous Pizza,M1B 0A7,3,4.0,ON,8.285606070653843e-07
8675,Ck3hUFGtY6z4CFhTPeJduw,toronto,43.653226000000004,-79.3831843,The Toasted Tangerine,,5,2.5,ON,0.0004496362432110536
8676,xrTjsWjCLEp6e2X7GGO2iQ,toronto,43.67829520000001,-79.34877879999998,Crema Coffee Co,M4K 3H3,25,4.0,ON,0.004215820464227736
8677,6E6-PZpjz98jlbOs_a3Jtg,toronto,43.658896,-79.349192,Riverside Public House,M4M 2H5,16,3.0,ON,0.00196250913539883
8678,aCA3j7cYs8JZFF0ExSfqEg,toronto,43.6630806,-79.3316179,Lambretta Pizzeria East,M4M 1L4,10,3.5,ON,0.0005041611151074564
8679,sO3OYD81_lG3PsxkYI62sw,toronto,43.666251700000004,-79.4058665,Wing Shop 366 and K O Burgers,M5S 1X7,14,2.0,ON,0.0005211411903265721
8680,G6EkDTXZ6zMUovg7JTG4YQ,toronto,43.8045829,-79.28779159999998,Vietnam Noodle Star,M1S 4T6,169,3.5,ON,0.012667053712462318
8681,wYHSMUo2u125Pdv1h7F9VA,toronto,43.651916799999995,-79.3801827,Nespresso Toronto Boutique,M5C 2L7,12,3.0,ON,0.0011332221090919695
8682,_nUQ_iT_JEdkMN7c-wqkBQ,toronto,43.643283105500004,-79.3758856736,Kokoro Sushi,M5E 2A1,82,4.0,ON,0.006566975772610477
8683,UKRuyeUCT4Z10AvTlB9MkQ,toronto,43.662806924399995,-79.3834680305,Wendy's,M4Y 1X7,15,3.0,ON,0.0016842646898560115
8684,2rhovS8CHOSr8VXPHsJrNA,toronto,43.681481696800006,-79.427712746,Rococoa,M6C 2X6,3,5.0,ON,0.00033789159858318795
8685,PUSl4IDsTY33aacW3FTQMw,toronto,43.7062485,-79.3891646,Pizza Pizza,M4S 2N4,3,2.5,ON,1.8882622050702977e-05
8686,2S9t90Q0qZWCV7X_u0rxZQ,toronto,43.6556064,-79.38485190000002,Kenzo Ramen,M5G 1C3,230,3.0,ON,0.014709699890684264
8687,k0M6oh4KGwW1Tp_YA_Ywwg,toronto,43.6588517251,-79.3944375973,Fat Bastard Burrito,M5T 1P7,16,2.5,ON,0.0007194817490083311
8688,pp6UqIcEdd3ZQPhNn4g8Cw,toronto,43.64264620000001,-79.4265473,24/7 Convenience,M6J 1J6,3,2.5,ON,0.00019671789869338418
8689,bKUXKjUIY34BTowDBwFjbQ,toronto,43.664611252,-79.380146511,The Churchmouse: A Firkin Pub,M4Y 2C5,68,3.5,ON,0.004325220979375191
8690,qyfRWnz7tVDaX7aH0IDLQw,toronto,43.7035494,-79.3747209,Tremblett's Valu-Mart,M4G,4,3.5,ON,0.0002059219352999296
8691,eVI5yxMGfcYht-J70FP4rA,toronto,43.6703357,-79.2991562,Amma Roti House,M4L 1J3,17,4.0,ON,0.0003187375356607117
8692,uFK3f0oGcenGXzHKkFJRfQ,toronto,43.648684,-79.3802333,Teavana,M5H 4A9,7,4.5,ON,0.0010367294605175613
8693,EX_NM_g9zjVa-6hH6HrElw,toronto,43.7777557373,-79.4156494141,In,M2N,9,3.0,ON,0.00165799977990164
8694,OXVp3FH5EWv6Le6lY009Vg,toronto,43.7887581,-79.2687965,Pink Hong BBQ House,M1S 2B4,4,4.0,ON,0.0017296875516025752
8695,Dv0OHpQSL4hOGl2KAEVvlA,toronto,43.645396999999996,-79.3839517,Jack Astor's Bar & Grill,M5J 2L7,201,3.0,ON,0.012327038168774581
8696,hQ66PZ605HFoaHW0dZAmYQ,toronto,43.6546767,-79.4019678,Wafels & More,M5T 2L8,54,4.5,ON,0.004009040019536068
8697,ggIWkJtgXHKnhdxRu338AQ,toronto,43.6698409,-79.3936115,Crème Brasserie,M5R 3N5,62,4.0,ON,0.004473403126062431
